Generation,Fitness,Waypoints
2,289.25475578308107,"[{""Position"":{""X"":17.965968212585164,""Y"":17.965968212585164}},{""Position"":{""X"":73.2613102466286,""Y"":60.40660223907386}},{""Position"":{""X"":93.08850123719833,""Y"":62.536120297744645}},{""Position"":{""X"":87.65199747673113,""Y"":21.41028898256981}},{""Position"":{""X"":431.43883519944836,""Y"":339.81377656540917}}]"
2,319.60913689136504,"[{""Position"":{""X"":203.7274808403702,""Y"":251.96403296153687}},{""Position"":{""X"":92.59473780803415,""Y"":111.06091617330699}},{""Position"":{""X"":258.4818182140878,""Y"":386.9801918472952}},{""Position"":{""X"":-80.25438780632706,""Y"":93.39473305248342}},{""Position"":{""X"":140.24099140163017,""Y"":112.75454446365211}}]"
2,284.8084367275238,"[{""Position"":{""X"":54.64506163669543,""Y"":44.622093608573735}},{""Position"":{""X"":73.2613102466286,""Y"":60.40660223907386}},{""Position"":{""X"":135.02100257200715,""Y"":165.15897974584024}},{""Position"":{""X"":371.8314786170018,""Y"":442.31375202069296}},{""Position"":{""X"":55.789041658276304,""Y"":123.55012975333146}}]"
2,277.67244696617126,"[{""Position"":{""X"":17.965968212585164,""Y"":17.965968212585164}},{""Position"":{""X"":46.610634726572115,""Y"":19.34458869824305}},{""Position"":{""X"":93.08850123719833,""Y"":62.536120297744645}},{""Position"":{""X"":87.65199747673113,""Y"":21.41028898256981}},{""Position"":{""X"":85.91526839286763,""Y"":60.524845299070165}}]"
2,280.92729251384736,"[{""Position"":{""X"":203.7274808403702,""Y"":251.96403296153687}},{""Position"":{""X"":92.59473780803415,""Y"":111.06091617330699}},{""Position"":{""X"":135.02100257200715,""Y"":165.15897974584024}},{""Position"":{""X"":371.8314786170018,""Y"":442.31375202069296}},{""Position"":{""X"":55.789041658276304,""Y"":123.55012975333146}}]"
2,316.96767349243163,"[{""Position"":{""X"":233.3794239111315,""Y"":151.99228453673555}},{""Position"":{""X"":92.59473780803415,""Y"":111.06091617330699}},{""Position"":{""X"":88.78648537253655,""Y"":30.593041887536526}},{""Position"":{""X"":2.164082760400923,""Y"":143.12720007675384}},{""Position"":{""X"":55.789041658276304,""Y"":123.55012975333146}}]"
2,292.6045032501221,"[{""Position"":{""X"":233.3794239111315,""Y"":151.99228453673555}},{""Position"":{""X"":92.59473780803415,""Y"":111.06091617330699}},{""Position"":{""X"":93.08850123719833,""Y"":62.536120297744645}},{""Position"":{""X"":87.65199747673113,""Y"":21.41028898256981}},{""Position"":{""X"":85.91526839286763,""Y"":60.524845299070165}}]"
2,283.5232194423676,"[{""Position"":{""X"":233.3794239111315,""Y"":151.99228453673555}},{""Position"":{""X"":53.623085437994405,""Y"":14.609054750172303}},{""Position"":{""X"":93.08850123719833,""Y"":62.536120297744645}},{""Position"":{""X"":87.65199747673113,""Y"":21.41028898256981}},{""Position"":{""X"":431.43883519944836,""Y"":339.81377656540917}}]"
2,288.7144528865814,"[{""Position"":{""X"":54.64506163669543,""Y"":44.622093608573735}},{""Position"":{""X"":73.2613102466286,""Y"":60.40660223907386}},{""Position"":{""X"":88.78602117940825,""Y"":63.85768967017003}},{""Position"":{""X"":371.8314786170018,""Y"":442.31375202069296}},{""Position"":{""X"":55.789041658276304,""Y"":123.55012975333146}}]"
2,246.8936671733856,"[{""Position"":{""X"":233.3794239111315,""Y"":151.99228453673555}},{""Position"":{""X"":46.610634726572115,""Y"":19.34458869824305}},{""Position"":{""X"":93.08850123719833,""Y"":62.536120297744645}},{""Position"":{""X"":87.65199747673113,""Y"":21.41028898256981}},{""Position"":{""X"":55.789041658276304,""Y"":123.55012975333146}}]"
0,0,"[{""Position"":{""X"":57.69603383588185,""Y"":0.0}},{""Position"":{""X"":71.52563338611043,""Y"":0.0}},{""Position"":{""X"":131.67327893609962,""Y"":0.0}},{""Position"":{""X"":131.67327893609962,""Y"":65.95618182663857}},{""Position"":{""X"":166.0308109437717,""Y"":65.95618182663857}}]"
3,323.4167462348938,"[{""Position"":{""X"":17.965968212585164,""Y"":17.965968212585164}},{""Position"":{""X"":92.59473780803415,""Y"":111.06091617330699}},{""Position"":{""X"":258.4818182140878,""Y"":386.9801918472952}},{""Position"":{""X"":-80.25438780632706,""Y"":93.39473305248342}},{""Position"":{""X"":140.24099140163017,""Y"":112.75454446365211}}]"
3,300.7740032196045,"[{""Position"":{""X"":233.3794239111315,""Y"":151.99228453673555}},{""Position"":{""X"":92.59473780803415,""Y"":111.06091617330699}},{""Position"":{""X"":135.02100257200715,""Y"":165.15897974584024}},{""Position"":{""X"":371.8314786170018,""Y"":442.31375202069296}},{""Position"":{""X"":55.789041658276304,""Y"":123.55012975333146}}]"
3,285.45281648635864,"[{""Position"":{""X"":17.965968212585164,""Y"":17.965968212585164}},{""Position"":{""X"":73.2613102466286,""Y"":60.40660223907386}},{""Position"":{""X"":135.02100257200715,""Y"":165.15897974584024}},{""Position"":{""X"":371.8314786170018,""Y"":442.31375202069296}},{""Position"":{""X"":55.789041658276304,""Y"":123.55012975333146}}]"
3,335.47365798950193,"[{""Position"":{""X"":233.3794239111315,""Y"":151.99228453673555}},{""Position"":{""X"":251.19148706658055,""Y"":337.0356075085056}},{""Position"":{""X"":258.4818182140878,""Y"":386.9801918472952}},{""Position"":{""X"":-80.25438780632706,""Y"":93.39473305248342}},{""Position"":{""X"":140.24099140163017,""Y"":112.75454446365211}}]"
